country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_demand_per_capita,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
India,1948,IND,356675672.0,344050000000.0,,,,,,,,,,,,,,,,-0.07,-0.134,537.336,191.655,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.803,0.023,8.184,2.919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,1949,IND,355893489.0,353225000000.0,,,,,,,,,,,,,,,,5.215,9.995,566.601,201.65,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.797,0.023,8.268,2.942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,1950,IND,346278818.0,354333000000.0,,,,,,,,,,,,,,,,3.568,7.196,603.113,208.845,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.372,0.07,8.699,3.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,1951,IND,353870058.0,362445000000.0,,,,,,,,,,,,,,,,6.477,13.526,628.398,222.371,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.861,0.116,8.841,3.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,1952,IND,361874906.0,373116000000.0,,,,,,,,,,,,,,,,5.53,12.298,648.482,234.669,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.23,-0.07,8.452,3.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,1953,IND,370104570.0,396813000000.0,,,,,,,,,,,,,,,,-0.889,-2.087,628.424,232.583,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.422,0.105,8.547,3.163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,1954,IND,378687141.0,413406000000.0,,,,,,,,,,,,,,,,2.5,5.815,629.537,238.398,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.868,0.407,9.428,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,1955,IND,387700892.0,423654000000.0,,,,,,,,,,,,,,,,3.651,8.703,637.35,247.101,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.029,0.465,10.409,4.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,1956,IND,396988905.0,447917000000.0,,,,,,,,,,,,,,,,3.085,7.622,641.638,254.723,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.121,0.57,11.601,4.605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,1957,IND,406253895.0,443356000000.0,,,,,,,,,,,,,,,,10.408,26.511,692.262,281.234,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.111,0.512,12.596,5.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,1958,IND,415777436.0,476938000000.0,,,,,,,,,,,,,,,,4.215,11.853,704.913,293.087,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.227,-0.012,12.28,5.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,1959,IND,425780669.0,486918000000.0,,,,,,,,,,,,,,,,3.808,11.159,714.561,304.246,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.506,0.128,12.292,5.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,1960,IND,435990342.0,520800000000.0,,,,,,,,,,,,,,,,9.979,30.36,767.464,334.607,,,,,,,,,,,,,,,,,,,,,,,,,,1.616,3.706,1.616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.889,0.047,12.11,5.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,1961,IND,446564731.0,536352000000.0,,,,,,,,,,,,,,,,6.602,22.09,798.756,356.696,,,,,,,,,,,,,,,,,,,,,,,,,-23.022,-0.372,2.785,1.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.996,0.686,13.36,5.966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,1962,IND,457283091.0,548432000000.0,,,,,,,,,,,,,,,,9.462,33.751,853.842,390.448,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1.244,5.44,2.487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.136,6.571,27.417,12.537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,1963,IND,468138576.0,576288000000.0,,,,,,,,,,,,,,,,7.473,29.177,896.369,419.625,,,,,,,,,,,,,,,,,,,,,,,,,25.234,0.628,6.654,3.115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.247,6.676,41.041,19.213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,1964,IND,479229599.0,620466000000.0,,,,,,,,,,,,,,,,-5.331,-22.369,828.946,397.255,,,,,,,,,,,,,,,,,,,,,,,,,20.149,0.628,7.81,3.743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.898,6.513,53.681,25.726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,1965,IND,490140142.0,596065000000.0,,,0.0,0.0,,,,0.0,,,,843.447,413.407,,,7.562,30.042,871.786,427.298,,67.11,,,,,,,1263.825,1.039,,,,,1148.192,562.775,,91.357,,,2.373,,,4.84,24.224,0.907,9.486,4.649,,0.385,,,,53.241,39.105,19.167,108.625,,8.643,,,53.241,39.105,19.167,108.625,,8.643,,,,,0.0,0.0,0.0,0.0,,0.0,,,146.995,,,299.904,36.618,9.42,71.706,35.146,,23.862,0.0,0.0,,,,0.0,,0.0,,,0.0,,619.451,,,53.241,39.105,19.167,108.625,,8.643,,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
India,1966,IND,500740250.0,601425000000.0,,0.0,0.0,0.0,,,,0.0,,-0.24,-0.992,823.611,412.415,,,1.209,5.166,863.649,432.464,,64.965,,,,,3.061,18.962,1274.94,1.062,2.924,16.453,,,1156.744,579.228,,91.242,12.255,0.291,2.663,,,5.319,-6.75,-0.314,8.658,4.336,,0.42,,4.427,2.357,55.599,39.972,20.015,111.033,,8.758,4.427,2.357,55.599,39.972,20.015,111.033,,8.758,,,,0.0,0.0,0.0,0.0,0.0,,0.0,11.67,17.155,164.15,,,327.814,53.772,18.899,107.929,54.045,,25.857,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,638.414,4.427,2.357,55.599,39.972,20.015,111.033,,8.758,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
India,1967,IND,511606377.0,650716000000.0,,0.0,0.0,0.0,,,,0.0,,1.666,6.87,819.547,419.285,,,0.366,1.584,848.402,434.048,,64.07,,,,,3.136,20.02,1286.992,1.012,2.24,12.976,,,1157.539,592.204,,90.493,33.624,0.896,3.559,,,6.956,24.933,1.081,10.587,5.417,,0.544,,11.901,6.617,62.215,43.779,22.398,121.608,,9.507,11.901,6.617,62.215,43.779,22.398,121.608,,9.507,,,,0.0,0.0,0.0,0.0,0.0,,0.0,3.174,5.211,169.36,,,331.036,21.95,11.863,128.824,65.907,,25.879,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,658.434,11.901,6.617,62.215,43.779,22.398,121.608,,9.507,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
India,1968,IND,522716893.0,668220000000.0,,0.0,0.0,0.0,,,,0.0,,3.468,14.539,829.942,433.825,,,3.798,16.484,861.905,450.532,,62.032,,,,,6.918,45.552,1346.781,1.054,5.968,35.346,,,1200.554,627.55,,89.733,11.111,0.395,3.954,,,7.565,29.614,1.604,13.431,7.021,,0.565,,15.41,9.588,71.803,49.451,25.849,137.365,,10.267,15.41,9.588,71.803,49.451,25.849,137.365,,10.267,,,,0.0,0.0,0.0,0.0,0.0,,0.0,12.052,20.411,189.771,,,363.047,3.282,2.163,130.224,68.07,,27.135,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,703.985,15.41,9.588,71.803,49.451,25.849,137.365,,10.267,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
India,1969,IND,533880545.0,712563000000.0,,0.0,0.0,0.0,,,,0.0,,6.228,27.016,863.192,460.841,,,6.492,29.247,898.664,479.779,,59.444,,,,,10.86,76.451,1461.818,1.095,10.512,65.965,,,1299.008,693.515,,89.457,20.0,0.791,4.745,,,8.888,20.695,1.453,15.872,8.474,,0.612,,11.028,7.918,79.721,53.757,28.7,149.324,,10.283,13.831,9.931,81.734,55.114,29.424,153.095,,10.543,,,,2.013,2.013,1.358,0.725,3.771,,0.26,20.107,38.158,227.929,,,426.929,14.864,10.118,146.453,78.188,,29.401,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,780.436,11.028,7.918,79.721,53.757,28.7,149.324,,10.283,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
India,1970,IND,545864271.0,748744000000.0,,0.0,0.0,0.0,,,,0.0,,-5.215,-24.032,800.215,436.809,,,-2.272,-10.898,858.97,468.881,,57.611,,,,,-2.139,-16.695,1399.141,1.02,-3.387,-23.486,,,1227.464,670.029,,88.37,33.37,1.583,6.328,,,11.593,-25.315,-2.145,11.593,6.328,,0.835,,6.052,4.825,84.546,55.758,30.436,154.884,,11.151,7.885,6.445,88.179,58.155,31.745,161.541,,11.63,,,80.488,1.62,3.634,2.396,1.308,6.657,,0.479,-0.455,-1.037,226.891,,,415.655,1.279,1.0,145.07,79.189,,29.925,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,763.741,6.052,4.825,84.546,55.758,30.436,154.884,,11.151,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
India,1971,IND,558096385.0,755656000000.0,,0.0,0.0,0.0,,,,0.0,,1.388,6.063,793.541,442.872,,,-2.543,-11.923,818.78,456.958,,56.177,,,,,4.013,30.646,1423.385,1.051,3.415,22.882,,,1241.561,692.911,,87.894,5.969,0.378,6.706,,,12.016,5.969,0.378,12.016,6.706,,0.851,,9.685,8.188,92.734,59.818,33.384,166.161,,11.763,8.228,7.255,95.434,61.56,34.356,171.0,,12.106,,,-25.676,-0.933,2.701,1.742,0.972,4.839,,0.343,7.246,16.441,243.332,,,436.004,5.522,4.373,149.726,83.562,,30.866,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,794.386,9.685,8.188,92.734,59.818,33.384,166.161,,11.763,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
India,1972,IND,570482138.0,753543000000.0,,0.0,0.0,0.0,,,,0.0,,5.602,24.811,819.803,467.683,,,5.338,24.393,843.761,481.351,,56.348,,,,,5.221,41.472,1465.179,1.109,6.424,44.511,,,1292.63,737.422,,88.846,9.688,0.65,7.356,,,12.894,9.688,0.65,12.894,7.356,,0.886,,-2.939,-2.725,90.008,56.799,32.403,157.776,,10.844,-2.997,-2.86,92.574,58.418,33.327,162.274,,11.154,,,-5.0,-0.135,2.566,1.619,0.924,4.497,,0.309,7.829,19.051,262.383,,,459.932,2.617,2.186,150.308,85.748,,31.613,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,835.859,-2.939,-2.725,90.008,56.799,32.403,157.776,,10.844,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
India,1973,IND,583465599.0,788800000000.0,,0.0,0.0,0.0,,,,0.0,,-1.333,-6.234,790.877,461.449,,,2.924,14.073,849.106,495.424,,54.479,,,,,2.089,17.465,1462.509,1.082,1.129,8.323,,,1278.13,745.745,,88.043,-0.262,-0.019,7.337,,,12.574,-0.262,-0.019,12.574,7.337,,0.866,,6.492,5.843,95.852,59.141,34.507,164.28,,11.316,9.402,8.704,101.278,62.489,36.46,173.58,,11.957,,,111.483,2.86,5.426,3.348,1.953,9.3,,0.641,5.555,14.576,276.959,,,474.679,-2.374,-2.035,143.475,83.713,,32.698,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,853.324,6.492,5.843,95.852,59.141,34.507,164.28,,11.316,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
India,1974,IND,597041391.0,796992000000.0,,0.0,0.0,0.0,,,,0.0,,12.874,59.407,872.395,520.856,,,8.003,39.649,896.208,535.073,,58.006,,,,,5.937,50.664,1514.112,1.134,7.37,54.958,,,1341.118,800.703,,89.172,13.185,0.967,8.304,,,13.909,13.185,0.967,13.909,8.304,,0.925,,-3.778,-3.621,92.23,55.612,33.203,154.479,,10.271,-4.0,-4.051,97.227,58.625,35.002,162.848,,10.828,,,-7.919,-0.43,4.996,3.013,1.799,8.369,,0.556,-1.956,-5.416,271.543,,,454.814,4.057,3.396,145.901,87.109,,30.241,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,903.988,-3.778,-3.621,92.23,55.612,33.203,154.479,,10.271,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
India,1975,IND,611309536.0,868010000000.0,,0.0,0.0,0.0,,,,0.0,,7.497,39.05,915.913,559.906,,,14.041,75.131,998.192,610.204,,58.035,,,,,7.525,68.024,1590.048,1.12,5.986,47.927,,,1388.216,848.63,,87.962,28.021,2.327,10.631,,,17.39,28.021,2.327,17.39,10.631,,1.102,,19.473,17.96,110.19,64.891,39.669,180.253,,11.421,19.457,18.917,116.144,68.397,41.812,189.993,,12.038,,,19.165,0.958,5.954,3.506,2.143,9.74,,0.617,2.412,6.55,278.093,,,454.913,10.587,9.223,157.582,96.331,,28.825,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,972.011,19.473,17.96,110.19,64.891,39.669,180.253,,11.421,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
India,1976,IND,625861887.0,878540000000.0,,0.0,0.0,0.0,,,,0.0,,4.131,23.129,931.571,583.035,,,5.177,31.588,1025.454,641.792,,57.62,,,,,4.881,47.443,1628.88,1.16,4.782,40.578,,,1420.773,889.208,,87.879,21.48,2.284,12.914,,,20.634,21.48,2.284,20.634,12.914,,1.276,,4.612,5.082,115.273,66.306,41.498,184.182,,11.392,5.602,6.506,122.651,70.549,44.154,195.971,,12.121,,,23.918,1.424,7.378,4.244,2.656,11.788,,0.729,5.454,15.166,293.259,,,468.568,4.539,4.373,160.905,100.704,,28.982,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,1019.454,4.612,5.082,115.273,66.306,41.498,184.182,,11.392,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
India,1977,IND,640801106.0,947196000000.0,,0.0,0.0,0.0,,,,0.0,,4.684,27.311,952.474,610.346,,,-0.592,-3.798,995.62,637.994,,57.037,,,,,5.774,58.866,1682.769,1.138,5.62,49.975,,,1465.639,939.183,,87.766,6.801,0.878,13.793,,,21.524,6.801,0.878,21.524,13.793,,1.289,,9.105,10.496,125.769,70.656,45.277,196.268,,11.753,6.736,8.262,130.912,73.546,47.128,204.295,,12.234,,,-30.283,-2.234,5.144,2.89,1.852,8.027,,0.481,7.429,21.785,315.044,,,491.641,17.623,17.747,184.849,118.452,,29.441,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,1078.32,9.105,10.496,125.769,70.656,45.277,196.268,,11.753,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
India,1978,IND,655728226.0,997920000000.0,,0.0,0.0,0.0,,,,0.0,,-3.225,-19.682,900.776,590.664,,,1.258,8.029,985.2,646.023,,53.176,,,,,3.955,42.653,1709.508,1.123,0.986,9.261,,,1446.397,948.443,,85.386,11.689,1.612,15.405,,,23.493,11.689,1.612,23.493,15.405,,1.387,,24.07,30.273,156.042,85.668,56.175,237.967,,14.048,23.997,31.415,162.327,89.119,58.438,247.552,,14.614,,,22.196,1.142,6.285,3.451,2.263,9.585,,0.566,8.675,27.33,342.375,,,522.129,10.663,12.63,199.903,131.082,,30.823,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,1120.973,24.07,30.273,156.042,85.668,56.175,237.967,,14.048,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
India,1979,IND,671155746.0,947528000000.0,,0.0,0.0,0.0,,,,0.0,,6.235,36.829,934.944,627.493,,,1.884,12.171,980.688,658.194,,53.49,,,,,5.53,61.986,1762.57,1.248,7.136,67.681,,,1513.992,1016.124,,86.618,24.367,3.754,19.159,,,28.546,24.367,3.754,28.546,19.159,,1.633,,-3.572,-5.573,150.468,80.709,54.169,224.193,,12.826,-3.29,-5.34,156.987,84.206,56.515,233.905,,13.382,,,3.711,0.233,6.519,3.497,2.347,9.713,,0.556,7.915,27.098,369.473,,,550.502,13.912,18.236,222.478,149.318,,31.495,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,1182.959,-3.572,-5.573,150.468,80.709,54.169,224.193,,12.826,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
India,1980,IND,687354029.0,1015105000000.0,,0.0,0.0,0.0,,,,0.0,,5.111,32.072,959.571,659.565,,,-17.895,-117.786,786.216,540.409,,54.576,,,,,3.013,35.64,1772.884,1.2,3.109,31.588,,,1524.269,1047.712,,86.694,-40.857,-7.828,11.331,,,16.485,-40.857,-7.828,16.485,11.331,,0.938,,2.35,3.536,154.004,80.659,55.441,224.053,,12.743,2.432,3.818,160.805,84.221,57.89,233.948,,13.306,,,4.331,0.282,6.801,3.562,2.448,9.894,,0.563,1.988,7.343,376.816,,,548.213,-26.793,-40.007,159.031,109.31,,31.18,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,1218.599,2.35,3.536,154.004,80.659,55.441,224.053,,12.743,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
India,1981,IND,703696251.0,1077444000000.0,,0.0,0.0,0.0,,,,0.0,,12.52,82.577,1054.635,742.142,,,37.256,201.335,1054.068,741.744,,55.444,,,,,10.724,130.686,1917.425,1.252,11.441,119.867,,,1659.209,1167.579,,87.227,74.581,8.451,19.782,,,28.111,74.581,8.451,28.111,19.782,,1.478,,6.568,10.116,164.119,83.961,59.083,233.225,,12.261,6.321,10.165,170.969,87.465,61.549,242.959,,12.773,,,0.722,0.049,6.85,3.504,2.466,9.734,,0.512,7.653,28.839,405.655,,,576.464,59.325,64.849,247.492,174.159,,30.306,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,1349.285,6.568,10.116,164.119,83.961,59.083,233.225,,12.261,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
India,1982,IND,720313473.0,1111560000000.0,,0.0,0.0,0.0,,,,0.0,,-1.11,-8.238,1018.868,733.904,,,-1.011,-7.499,1019.341,734.245,,55.306,,,,,-0.981,-13.236,1854.816,1.202,1.277,14.916,,,1641.639,1182.495,,89.111,31.103,6.153,25.935,,,36.005,31.103,6.153,36.005,25.935,,1.954,,-15.611,-25.62,138.499,69.219,49.86,192.276,,10.437,-15.488,-26.48,144.49,72.213,52.016,200.593,,10.889,,,-12.545,-0.859,5.991,2.994,2.157,8.317,,0.451,4.191,17.001,422.656,,,586.767,32.761,57.057,320.994,231.216,,31.851,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,1336.049,-15.611,-25.62,138.499,69.219,49.86,192.276,,10.437,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
India,1983,IND,737372683.0,1202349000000.0,,0.0,0.0,0.0,,,,0.0,,6.151,45.144,1056.519,779.048,,,5.801,42.592,1053.52,776.837,,55.795,,,,,5.165,69.001,1905.482,1.169,6.069,71.764,,,1700.984,1254.259,,89.83,18.983,4.923,30.858,,,41.848,18.983,4.923,41.848,30.858,,2.21,,-3.643,-5.045,133.454,65.155,48.043,180.985,,9.558,-1.725,-2.492,141.998,69.326,51.119,192.573,,10.17,,,42.623,2.553,8.544,4.171,3.076,11.587,,0.612,5.133,21.697,444.353,,,602.617,27.539,63.674,399.92,294.89,,31.825,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,1405.05,-3.643,-5.045,133.454,65.155,48.043,180.985,,9.558,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
India,1984,IND,754875449.0,1248910000000.0,,0.0,0.0,0.0,,,,0.0,,5.04,39.263,1084.034,818.311,,,4.921,38.228,1079.734,815.065,,54.881,,,,,6.823,95.868,1988.3,1.202,6.096,76.46,,,1762.832,1330.719,,89.247,14.527,4.483,35.341,,,46.816,14.527,4.483,46.816,35.341,,2.37,,11.738,15.664,149.118,71.114,53.682,197.54,,10.001,12.916,18.341,160.338,76.465,57.722,212.404,,10.753,,,31.322,2.676,11.22,5.351,4.039,14.864,,0.753,7.362,32.714,477.067,,,631.981,11.193,33.006,434.371,327.896,,31.995,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,1500.919,11.738,15.664,149.118,71.114,53.682,197.54,,10.001,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
India,1985,IND,772647800.0,1298600000000.0,,0.0,0.0,0.0,,,,0.0,,4.776,39.086,1109.687,857.397,150.184,116.039,3.269,26.645,1089.383,841.709,62.257,54.448,,,186.386,12.64,5.553,83.344,2050.433,1.22,6.579,87.543,168.337,130.065,1835.586,1418.261,69.783,90.065,22.319,7.888,43.228,2.793,2.158,55.948,22.319,7.888,55.948,43.228,1.158,2.745,,-3.482,-5.193,143.925,67.059,51.813,186.275,27.799,9.14,-2.427,-3.892,156.447,72.893,56.321,202.481,30.217,9.935,,,11.597,1.301,12.522,5.834,4.508,16.206,2.419,0.795,8.504,40.569,517.636,15.36,11.868,669.951,7.122,23.353,454.605,351.249,6.367,32.872,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,241.23,1584.263,-3.482,-5.193,143.925,67.059,51.813,186.275,27.799,9.14,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
India,1986,IND,790689977.0,1353105000000.0,,0.0,0.0,0.0,,,,0.0,,7.446,63.843,1165.109,921.24,164.289,129.902,7.57,63.717,1145.109,905.426,64.093,54.645,,,202.677,12.799,7.027,111.328,2144.444,1.253,7.589,107.639,183.495,145.088,1929.833,1525.9,71.586,90.511,39.724,17.172,60.4,4.657,3.682,76.389,39.724,17.172,76.389,60.4,1.817,3.583,,1.459,2.099,146.024,66.485,52.569,184.68,25.937,8.662,2.252,3.523,159.97,72.834,57.589,202.317,28.414,9.489,,,11.373,1.424,13.946,6.349,5.02,17.637,2.477,0.827,5.143,26.624,544.259,14.549,11.504,688.335,4.702,16.515,465.118,367.764,5.676,32.284,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,256.33,1695.591,1.459,2.099,146.024,66.485,52.569,184.68,25.937,8.662,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
