cell_id,cell_lat,cell_lon,corridor,detections,dark,expected,sdr,dark_rate,solas_dark_rate,q_value,is_dark_spot,area_type,persistence,days_observed
-6.0_109.0,-6.0,109.0,Open ocean / other,32,15,9.98170620692754,1.502749098104054,0.46875,0.25,0.1566342842507525,False,Normal,0.5,4
24.0_53.0,24.0,53.0,Persian Gulf,29,17,11.352097101079154,1.497520665004173,0.5862068965517241,0.5,0.09625468555938867,False,Normal,0.6666666666666666,3
-3.0_116.5,-3.0,116.5,Open ocean / other,37,20,13.374458822356164,1.4953876089975968,0.5405405405405406,0.0,0.07478834829461777,False,Normal,1.0,3
54.5_2.0,54.5,2.0,Open ocean / other,59,35,23.417269140717302,1.4946234673941106,0.5932203389830508,0.0,0.008107236128252975,False,"Elevated dark, unclassified",0.4,5
19.0_110.5,19.0,110.5,South China Sea,60,54,36.203479163767554,1.491569353203026,0.9,0.16666666666666666,3.1679306811113336e-06,False,"Non-carriage area (small craft, AIS not required)",1.0,2
8.5_104.5,8.5,104.5,Open ocean / other,41,39,26.159459657431594,1.4908564821567543,0.9512195121951219,1.0,2.2762278824410897e-05,False,"Non-carriage area (small craft, AIS not required)",1.0,5
14.0_74.0,14.0,74.0,India West Coast corridor,39,39,26.16394966400678,1.4906006356391794,1.0,,1.8174872687154296e-06,False,"Non-carriage area (small craft, AIS not required)",1.0,1
10.5_120.0,10.5,120.0,Open ocean / other,60,56,37.572330848208374,1.490458503259729,0.9333333333333333,0.0,5.356889092644763e-07,False,"Non-carriage area (small craft, AIS not required)",0.5,2
10.5_98.0,10.5,98.0,Open ocean / other,37,36,24.17003569361812,1.4894475314947704,0.972972972972973,,2.3341948694294268e-05,False,"Non-carriage area (small craft, AIS not required)",1.0,2
41.5_35.5,41.5,35.5,Black Sea,36,32,21.515638296563477,1.4872902936424204,0.8888888888888888,,0.0007621237441120447,False,"Non-carriage area (small craft, AIS not required)",1.0,5
26.5_-14.5,26.5,-14.5,Open ocean / other,33,30,20.209910411160386,1.4844202368870125,0.9090909090909091,1.0,0.0008447287943490393,False,"Non-carriage area (small craft, AIS not required)",1.0,4
21.0_87.5,21.0,87.5,Bay of Bengal,103,59,39.883044031860656,1.47932539835394,0.5728155339805825,0.35185185185185186,0.0006200426652002285,False,"Elevated dark, unclassified",0.5,4
20.5_91.5,20.5,91.5,Bay of Bengal,63,55,37.26601359574798,1.4758755952977878,0.873015873015873,0.0,9.250061649655522e-06,False,"Non-carriage area (small craft, AIS not required)",1.0,3
18.0_106.5,18.0,106.5,South China Sea,56,50,33.90472607894506,1.4747206594024116,0.8928571428571429,0.4,1.5507472235757743e-05,False,"Non-carriage area (small craft, AIS not required)",0.75,4
10.5_75.5,10.5,75.5,India West Coast corridor,32,32,21.701918037558507,1.4745240464284806,1.0,,3.083216948280625e-05,False,"Non-carriage area (small craft, AIS not required)",1.0,2
-7.0_109.0,-7.0,109.0,Open ocean / other,26,22,14.973105449837991,1.4693010794389376,0.8461538461538461,0.6666666666666666,0.014070280748213869,False,"Elevated dark, unclassified",1.0,4
32.5_121.5,32.5,121.5,Open ocean / other,56,53,36.07467345158908,1.4691747680301002,0.9464285714285714,0.5,1.1903527017340283e-06,False,"Non-carriage area (small craft, AIS not required)",1.0,1
13.0_74.0,13.0,74.0,India West Coast corridor,41,41,28.072154066883364,1.4605220497976525,1.0,1.0,1.8679468547251238e-06,False,"Non-carriage area (small craft, AIS not required)",1.0,2
29.5_-114.0,29.5,-114.0,Open ocean / other,31,31,21.235101788148963,1.4598470169472275,1.0,,5.977802582138335e-05,False,"Non-carriage area (small craft, AIS not required)",1.0,2
53.5_2.0,53.5,2.0,Open ocean / other,41,26,17.83309039650418,1.4579637865289339,0.6341463414634146,0.0,0.03244088892096654,False,"Elevated dark, unclassified",0.4,5
13.0_97.5,13.0,97.5,Open ocean / other,26,26,17.84073906953168,1.4573387289993307,1.0,,0.0003426645445027421,False,"Non-carriage area (small craft, AIS not required)",1.0,2
32.5_121.0,32.5,121.0,Open ocean / other,120,115,78.99375533601088,1.4558112791426558,0.9583333333333334,0.0,3.3714227381570314e-14,False,"Non-carriage area (small craft, AIS not required)",1.0,1
16.5_107.5,16.5,107.5,South China Sea,32,24,16.498914760212738,1.45464112935938,0.75,0.6666666666666666,0.02380049819671738,False,"Elevated dark, unclassified",1.0,3
9.5_-71.5,9.5,-71.5,Open ocean / other,38,38,26.19376504812905,1.4507269165077221,1.0,,6.534977451984884e-06,False,"Non-carriage area (small craft, AIS not required)",1.0,1
26.5_54.0,26.5,54.0,Persian Gulf,26,19,13.10298154972157,1.4500516487717818,0.7307692307692307,,0.06188892394965173,False,Normal,0.8,5
11.0_102.5,11.0,102.5,Open ocean / other,41,41,28.29190004340734,1.4491780310652531,1.0,,2.4967135575131462e-06,False,"Non-carriage area (small craft, AIS not required)",1.0,2
26.5_51.5,26.5,51.5,Persian Gulf,38,17,11.748274492632358,1.4470210081200547,0.4473684210526316,0.3,0.17324288929583734,False,Normal,0.5,4
33.5_11.0,33.5,11.0,Open ocean / other,28,27,18.69360126284974,1.4443444909493055,0.9642857142857143,,0.001007751689612642,False,"Non-carriage area (small craft, AIS not required)",1.0,5
9.0_100.5,9.0,100.5,Open ocean / other,31,31,21.463859059986405,1.4442882760906293,1.0,1.0,8.158134346914134e-05,False,"Non-carriage area (small craft, AIS not required)",1.0,3
31.5_34.0,31.5,34.0,Eastern Mediterranean,69,28,19.39738308418467,1.4434936856420248,0.4057971014492754,0.2,0.06604834910421496,False,Normal,0.3333333333333333,3
0.0_9.0,0.0,9.0,Gulf of Guinea,56,25,17.325415464356322,1.442966839752423,0.44642857142857145,0.37037037037037035,0.07979328026217676,False,Normal,0.3333333333333333,3
39.5_124.0,39.5,124.0,Open ocean / other,119,108,74.94766866253346,1.4410054632425076,0.907563025210084,0.0,8.526691296020366e-11,False,"Non-carriage area (small craft, AIS not required)",1.0,2
21.5_91.5,21.5,91.5,Bay of Bengal,231,145,100.70804407861394,1.4398055421154958,0.6277056277056277,0.05747126436781609,5.246048859489274e-08,False,"Elevated dark, unclassified",0.6666666666666666,3
21.0_91.0,21.0,91.0,Bay of Bengal,168,167,116.76726944469549,1.430195300397054,0.9940476190476191,0.0,1.0601211792509452e-23,False,"Non-carriage area (small craft, AIS not required)",1.0,2
20.5_109.0,20.5,109.0,South China Sea,98,85,59.510102159043356,1.4283289209088195,0.8673469387755102,0.2,1.895411547730856e-07,False,"Non-carriage area (small craft, AIS not required)",1.0,1
42.0_130.0,42.0,130.0,Open ocean / other,25,25,17.535661887453625,1.425666174476536,1.0,1.0,0.0008092312370114418,False,"Non-carriage area (small craft, AIS not required)",1.0,1
-3.5_120.0,-3.5,120.0,Open ocean / other,30,30,21.050110457758304,1.4251706688286327,1.0,,0.00016424783495130215,False,"Non-carriage area (small craft, AIS not required)",1.0,3
21.0_90.5,21.0,90.5,Bay of Bengal,109,109,76.52903881635831,1.424295949431171,1.0,,5.366649558035458e-16,False,"Non-carriage area (small craft, AIS not required)",1.0,2
11.5_119.5,11.5,119.5,South China Sea,49,49,34.42881790084171,1.4232263257229654,1.0,,3.831324619471886e-07,False,"Non-carriage area (small craft, AIS not required)",1.0,1
27.5_-13.5,27.5,-13.5,Open ocean / other,25,25,17.588729534635068,1.421364741027539,1.0,,0.0008447287943490393,False,"Non-carriage area (small craft, AIS not required)",1.0,4
11.5_102.0,11.5,102.0,Open ocean / other,25,25,17.588729534635068,1.421364741027539,1.0,,0.0008447287943490393,False,"Non-carriage area (small craft, AIS not required)",1.0,3
13.5_74.5,13.5,74.5,India West Coast corridor,33,33,23.296033963043573,1.4165501326256063,1.0,,7.468866367237185e-05,False,"Non-carriage area (small craft, AIS not required)",1.0,2
9.0_98.0,9.0,98.0,Open ocean / other,40,40,28.24281978018706,1.4162891776146536,1.0,1.0,7.84463840385471e-06,False,"Non-carriage area (small craft, AIS not required)",1.0,2
-1.5_117.0,-1.5,117.0,Open ocean / other,195,81,57.27787308561667,1.4141586556282293,0.4153846153846154,0.19753086419753085,0.0010589003851167176,False,"Elevated dark, unclassified",0.0,2
3.0_103.5,3.0,103.5,Open ocean / other,36,35,24.763500915778152,1.4133704325182723,0.9722222222222222,,0.00016517571346681356,False,"Non-carriage area (small craft, AIS not required)",1.0,3
10.5_103.0,10.5,103.0,Open ocean / other,29,19,13.483545997690237,1.409124869915877,0.6551724137931034,0.0,0.11038797089076226,False,Normal,1.0,1
34.5_11.0,34.5,11.0,Open ocean / other,29,29,20.58329420834876,1.4089095606590198,1.0,,0.0003027631670640997,False,"Non-carriage area (small craft, AIS not required)",1.0,6
16.0_-17.0,16.0,-17.0,Open ocean / other,33,28,19.88149301448636,1.4083449356443305,0.8484848484848485,0.0,0.009564688235361973,False,"Elevated dark, unclassified",1.0,1
11.0_97.5,11.0,97.5,Open ocean / other,44,44,31.249261896737355,1.4080332567661034,1.0,,2.8308921958844502e-06,False,"Non-carriage area (small craft, AIS not required)",1.0,2
53.5_1.0,53.5,1.0,Open ocean / other,27,15,10.664921747738966,1.4064800806607043,0.5555555555555556,0.16666666666666666,0.22358102812535052,False,Normal,0.25,4
13.0_120.0,13.0,120.0,Open ocean / other,29,12,8.535209399194356,1.4059409018286873,0.41379310344827586,0.07142857142857142,0.3682853719928099,False,Normal,0.0,2
12.5_97.5,12.5,97.5,Open ocean / other,34,33,23.481025293434236,1.4053900793347154,0.9705882352941176,,0.0003426645445027421,False,"Non-carriage area (small craft, AIS not required)",1.0,2
13.5_98.0,13.5,98.0,Open ocean / other,31,31,22.08057654520561,1.4039488478271225,1.0,,0.00017996287680034203,False,"Non-carriage area (small craft, AIS not required)",1.0,2
14.0_97.5,14.0,97.5,Open ocean / other,130,129,91.96867843433633,1.40265144825478,0.9923076923076923,,5.294708861474182e-17,False,"Non-carriage area (small craft, AIS not required)",1.0,2
9.5_104.0,9.5,104.0,Open ocean / other,33,33,23.577858882062458,1.3996181826800953,1.0,,0.00010656623818450076,False,"Non-carriage area (small craft, AIS not required)",1.0,2
-6.0_108.5,-6.0,108.5,Open ocean / other,40,27,19.293910603235588,1.3994052608221426,0.675,0.0,0.043313597405123014,False,"Elevated dark, unclassified",1.0,3
10.0_75.5,10.0,75.5,India West Coast corridor,62,56,40.05847439709046,1.397956383582781,0.9032258064516129,0.2,2.7331857152330335e-05,False,"Non-carriage area (small craft, AIS not required)",1.0,2
-38.0_-74.0,-38.0,-74.0,Open ocean / other,48,44,31.480718141931582,1.3976809487517068,0.9166666666666666,0.0,0.00018592813942463408,False,"Non-carriage area (small craft, AIS not required)",1.0,1
15.0_42.5,15.0,42.5,Southern Red Sea,68,15,10.73971315251596,1.3966853478284933,0.22058823529411764,0.23076923076923078,0.3488009933713398,False,Normal,0.0,2
9.0_76.0,9.0,76.0,India West Coast corridor,54,53,38.02423523297685,1.3938478887284835,0.9814814814814815,,1.5381696381258644e-06,False,"Non-carriage area (small craft, AIS not required)",1.0,1
11.5_97.5,11.5,97.5,Open ocean / other,89,88,63.24716496190313,1.391366712689916,0.9887640449438202,,4.484804087067231e-11,False,"Non-carriage area (small craft, AIS not required)",1.0,2
14.0_97.0,14.0,97.0,Open ocean / other,40,39,28.03989050851073,1.3908756165849732,0.975,,8.77491856229214e-05,False,"Non-carriage area (small craft, AIS not required)",1.0,4
35.5_11.0,35.5,11.0,Open ocean / other,35,33,23.733034828330847,1.3904669267415768,0.9428571428571428,,0.0010260630123366022,False,"Non-carriage area (small craft, AIS not required)",1.0,5
11.5_100.5,11.5,100.5,Open ocean / other,31,25,18.01181112476092,1.3879781342828086,0.8064516129032258,0.25,0.029102689234735673,False,"Elevated dark, unclassified",1.0,2
13.5_97.5,13.5,97.5,Open ocean / other,43,42,30.285814013796003,1.3867878862647665,0.9767441860465116,,4.107280838623924e-05,False,"Non-carriage area (small craft, AIS not required)",1.0,2
9.0_97.5,9.0,97.5,Open ocean / other,25,24,17.306904615616183,1.3867297782611325,0.96,,0.005632375570340864,False,"Non-carriage area (small craft, AIS not required)",1.0,2
41.0_28.5,41.0,28.5,Turkish Straits (Bosphorus-Dardanelles),27,13,9.382366902765497,1.3855778754685226,0.48148148148148145,0.16666666666666666,0.340874669452761,False,Normal,0.3333333333333333,3
11.0_75.0,11.0,75.0,India West Coast corridor,27,26,18.792309509636432,1.3835446881431772,0.9629629629629629,0.0,0.0034066266736784557,False,"Non-carriage area (small craft, AIS not required)",1.0,1
11.5_74.5,11.5,74.5,India West Coast corridor,27,24,17.364493551535904,1.3821307214501042,0.8888888888888888,0.3333333333333333,0.017412501378776493,False,"Non-carriage area (small craft, AIS not required)",1.0,1
9.5_98.0,9.5,98.0,Open ocean / other,31,31,22.429419668730443,1.3821133340876435,1.0,,0.0002799989387909745,False,"Non-carriage area (small craft, AIS not required)",1.0,3
42.0_130.5,42.0,130.5,Open ocean / other,45,45,32.56155290320354,1.3819979696230247,1.0,,4.446733990557258e-06,False,"Non-carriage area (small craft, AIS not required)",1.0,1
9.5_101.0,9.5,101.0,Open ocean / other,26,18,13.051987017028042,1.3791003604674614,0.6923076923076923,0.3333333333333333,0.1370072355593533,False,Normal,1.0,2
11.5_98.0,11.5,98.0,Open ocean / other,36,36,26.10560730636661,1.3790140783746623,1.0,,6.958330359694854e-05,False,"Non-carriage area (small craft, AIS not required)",1.0,2
21.0_89.0,21.0,89.0,Bay of Bengal,62,62,45.00662784746786,1.37757488097363,1.0,,3.566193657395732e-08,False,"Non-carriage area (small craft, AIS not required)",1.0,3
18.5_57.0,18.5,57.0,Open ocean / other,25,25,18.15237937267283,1.37722992048281,1.0,,0.0017121431977301148,False,"Non-carriage area (small craft, AIS not required)",1.0,2
25.5_120.0,25.5,120.0,Taiwan Strait,44,15,10.896992679916035,1.3765265739460495,0.3409090909090909,0.39285714285714285,0.3433874357154594,False,Normal,0.3333333333333333,3
12.5_98.0,12.5,98.0,Open ocean / other,66,65,47.222735968630865,1.3764556133125836,0.9848484848484849,,9.689639337375521e-08,False,"Non-carriage area (small craft, AIS not required)",1.0,2
-8.5_140.0,-8.5,140.0,Open ocean / other,26,26,18.889143098264654,1.3764520637460056,1.0,1.0,0.0013066308536770726,False,"Non-carriage area (small craft, AIS not required)",1.0,2
